candidate,,Bennet,Bennet,Bennet,Biden,Biden,Biden,Bloomberg,Bloomberg,Bloomberg,Buttigieg,Buttigieg,Buttigieg,Delaney,Delaney,Delaney,Gabbard,Gabbard,Gabbard,Klobuchar,Klobuchar,Klobuchar,Patrick,Patrick,Patrick,Sanders,Sanders,Sanders,Steyer,Steyer,Steyer,Warren,Warren,Warren,Yang,Yang,Yang,Other,Other,Other,Uncommitted,Uncommitted,Uncommitted
round,,First Expression,Final Expression,SDE,First Expression,Final Expression,SDE,First Expression,Final Expression,SDE,First Expression,Final Expression,SDE,First Expression,Final Expression,SDE,First Expression,Final Expression,SDE,First Expression,Final Expression,SDE,First Expression,Final Expression,SDE,First Expression,Final Expression,SDE,First Expression,Final Expression,SDE,First Expression,Final Expression,SDE,First Expression,Final Expression,SDE,First Expression,Final Expression,SDE,First Expression,Final Expression,SDE
Muscatine,Muscatine 05th,0,0,0,12,12,0.1667,0,0,0.0,7,0,0.0,0,0,0,2,0,0.0,0,0,0.0,0,0,0,30,33,0.5,2,0,0.0,9,12,0.1667,7,12,0.1667,0,0,0.0,5,0,0.0
Muscatine,Fruitland One-City,0,0,0,15,21,0.3333,0,0,0.0,7,0,0.0,0,0,0,1,0,0.0,4,0,0.0,0,0,0,9,16,0.3333,0,0,0.0,3,0,0.0,5,0,0.0,1,0,0.0,0,0,0.0
Muscatine,Bloomington,0,0,0,20,20,0.1667,0,0,0.0,44,44,0.5,0,0,0,0,0,0.0,24,24,0.3333,0,0,0,20,21,0.3333,0,0,0.0,17,21,0.1667,6,0,0.0,0,0,0.0,1,0,0.0
Muscatine,Muscatine 02nd,0,0,0,13,17,0.3333,0,0,0.0,39,43,0.5,0,0,0,0,0,0.0,8,0,0.0,0,0,0,22,22,0.3333,0,0,0.0,17,17,0.1667,0,0,0.0,0,0,0.0,1,0,0.0
Muscatine,Sweetland,0,0,0,16,16,0.1667,0,0,0.0,15,17,0.1667,0,0,0,0,0,0.0,12,20,0.3333,0,0,0,13,15,0.1667,7,0,0.0,13,13,0.1667,3,0,0.0,0,0,0.0,2,0,0.0
Muscatine,Fulton/Montpelier-City,0,0,0,15,15,0.3333,0,0,0.0,10,10,0.1667,0,0,0,0,0,0.0,0,0,0.0,0,0,0,11,11,0.1667,0,0,0.0,10,10,0.1667,3,0,0.0,0,0,0.0,0,0,0.0
Muscatine,Goshen-City,0,0,0,2,0,0.0,0,0,0.0,3,0,0.0,0,0,0,1,0,0.0,1,0,0.0,0,0,0,14,17,0.1667,0,0,0.0,10,15,0.1667,2,0,0.0,0,0,0.0,0,0,0.0
Muscatine,Wilton/Moscow-Wilton,0,0,0,3,0,0.0,0,0,0.0,5,7,0.1667,0,0,0,0,0,0.0,2,0,0.0,0,0,0,5,5,0.1667,1,0,0.0,7,11,0.1667,0,0,0.0,0,0,0.0,0,0,0.0
O'Brien,Waterman-Grant-Liberty,0,0,0,2,0,0.0,0,0,0.0,7,7,0.1455,0,0,0,0,0,0.0,3,4,0.0727,0,0,0,4,4,0.0727,0,0,0.0,7,8,0.1455,0,0,0.0,0,0,0.0,0,0,0.0
O'Brien,Franklin,0,0,0,1,0,0.0,0,0,0.0,1,0,0.0,0,0,0,0,0,0.0,8,8,0.0727,0,0,0,4,4,0.0727,0,3,0.0727,0,0,0.0,3,3,0.0727,0,0,0.0,1,0,0.0
O'Brien,Sheldon 2nd Ward,0,0,0,1,0,0.0,0,0,0.0,6,6,0.0727,0,0,0,0,0,0.0,5,5,0.0727,0,0,0,8,8,0.0727,2,0,0.0,8,10,0.1455,0,0,0.0,0,0,0.0,0,0,0.0
O'Brien,Sheldon 1st Ward,0,0,0,5,5,0.1455,0,0,0.0,4,4,0.0727,0,0,0,0,0,0.0,7,7,0.1455,0,0,0,8,8,0.1455,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
O'Brien,Hartley-Lincoln-Omega,0,0,0,14,15,0.2909,0,0,0.0,6,7,0.1455,0,0,0,0,0,0.0,5,0,0.0,0,0,0,9,11,0.2182,2,6,0.1455,3,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
O'Brien,Sheldon 3rd Ward,0,0,0,6,6,0.0727,0,0,0.0,5,5,0.0727,0,0,0,0,0,0.0,5,5,0.0727,0,0,0,4,4,0.0727,0,0,0.0,7,7,0.0727,0,0,0.0,0,0,0.0,0,0,0.0
O'Brien,Union-Baker-Caledonia,0,0,0,8,8,0.1455,0,0,0.0,10,10,0.1455,0,0,0,0,0,0.0,7,7,0.0727,0,0,0,4,0,0.0,0,0,0.0,5,0,0.0,0,0,0.0,0,0,0.0,0,9,0.1455
O'Brien,Summit-Center-Dale-Highland,0,0,0,12,12,0.2182,0,0,0.0,7,11,0.1455,0,0,0,0,0,0.0,11,12,0.2182,0,0,0,0,0,0.0,0,0,0.0,5,0,0.0,0,0,0.0,0,1,0.0,1,0,0.0
O'Brien,Carroll-Floyd,0,0,0,5,5,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,6,6,0.0727,0,0,0,0,0,0.0,0,0,0.0,6,6,0.0727,0,0,0.0,0,0,0.0,0,0,0.0
Osceola,Osceola 3 Precinct 0800,0,0,0,3,3,0.1,1,0,0.0,4,4,0.2,0,0,0,0,0,0.0,5,6,0.2,0,0,0,1,0,0.0,0,0,0.0,6,7,0.3,0,0,0.0,0,0,0.0,0,0,0.0
Osceola,Harris Precinct 0200,0,0,0,1,0,0.0,0,0,0.0,2,4,0.1,0,0,0,0,0,0.0,0,0,0.0,0,0,0,1,0,0.0,0,0,0.0,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Osceola,Osceola 1 Precinct 0600,0,0,0,0,0,0.0,0,0,0.0,10,10,0.3,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,2,2,0.1,0,0,0.0,0,0,0.0,0,0,0.0
Osceola,Ocheyedan Precinct 0500,0,0,0,0,0,0.0,0,0,0.0,3,3,0.2,0,0,0,0,0,0.0,1,1,0.1,0,0,0,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Osceola,Ashton Precinct 0100,0,0,0,4,4,0.1,0,0,0.0,2,2,0.1,0,0,0,0,0,0.0,1,2,0.1,0,0,0,0,0,0.0,0,0,0.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Osceola,May City Precint 0300,0,0,0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,1,0,0.0,0,0,0,1,1,0.0,0,0,0.0,2,4,0.2,0,0,0.0,0,0,0.0,0,0,0.0
Osceola,Osceola 2 Precinct 0700,0,0,0,4,4,0.3,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,3,3,0.1,0,0,0,4,4,0.3,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Osceola,Melvin Precinct 0400,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,2,2,0.1,0,0,0,2,2,0.1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Page,Cx-Gr-Linc-Mort-Tarkio-Wash-Blan-Coin-Nboro,0,0,0,7,10,0.16,0,0,0.0,11,12,0.16,0,0,0,0,0,0.0,8,10,0.08,0,0,0,4,0,0.0,1,0,0.0,10,11,0.16,2,0,0.0,0,0,0.0,0,0,0.0
Page,Shenandoah 2,0,0,0,1,0,0.0,0,0,0.0,13,13,0.24,0,0,0,0,0,0.0,10,11,0.16,0,0,0,12,14,0.24,1,0,0.0,11,12,0.16,2,0,0.0,0,0,0.0,0,0,0.0
Page,Clarinda Ward 2,0,0,0,12,15,0.32,0,0,0.0,17,19,0.32,0,0,0,1,0,0.0,11,14,0.24,0,0,0,24,27,0.48,0,0,0.0,9,0,0.0,4,5,0.0,0,0,0.0,3,0,0.0
Page,Shenandoah 3,0,0,0,13,15,0.24,0,0,0.0,21,25,0.32,0,0,0,1,0,0.0,7,11,0.16,0,0,0,11,15,0.16,4,0,0.0,7,0,0.0,2,0,0.0,0,0,0.0,0,0,0.0
Page,Clarinda Ward 1,0,0,0,1,0,0.0,0,0,0.0,15,20,0.32,0,0,0,0,0,0.0,16,18,0.24,0,0,0,8,9,0.16,1,0,0.0,2,0,0.0,4,0,0.0,0,0,0.0,0,0,0.0
Page,"Pierce and Fremont Townships, Essex",0,0,0,5,6,0.08,0,0,0.0,5,10,0.16,0,0,0,0,0,0.0,3,0,0.0,0,0,0,9,11,0.16,0,0,0.0,4,0,0.0,0,0,0.0,0,0,0.0,1,0,0.0
Page,Am-Bu-ER-Doug-Har-Neb-Nod-Val-Brad-CS-He-Sh-Yt,0,0,0,8,8,0.08,0,0,0.0,11,11,0.16,0,0,0,1,0,0.0,12,12,0.24,0,0,0,7,8,0.16,0,0,0.0,9,9,0.16,0,0,0.0,0,0,0.0,0,0,0.0
Page,Shenandoah 1,0,0,0,2,3,0.0,0,0,0.0,10,10,0.16,0,0,0,0,0,0.0,2,2,0.0,0,0,0,22,24,0.32,2,0,0.0,3,2,0.0,2,2,0.0,0,0,0.0,0,0,0.0
Palo Alto,EM Ward 3/Ayrshire/pt. HL&WL&EM,0,0,0,12,12,0.25,0,0,0.0,19,21,0.3333,0,0,0,0,0,0.0,12,13,0.25,0,0,0,9,12,0.25,0,0,0.0,6,0,0.0,0,0,0.0,0,0,0.0,1,0,0.0
Palo Alto,EM Ward 4/FV/FR/VN/pt. EM,0,0,0,10,13,0.25,1,0,0.0,16,20,0.3333,0,0,0,0,0,0.0,6,0,0.0,0,0,0,9,12,0.25,1,0,0.0,6,10,0.1667,1,0,0.0,0,0,0.0,0,0,0.0
Palo Alto,City of WB/EL/RL/BO/GO/NV,0,0,0,9,9,0.25,0,0,0.0,1,0,0.0,0,0,0,0,0,0.0,5,5,0.1667,0,0,0,4,4,0.0833,0,0,0.0,5,5,0.1667,0,0,0.0,0,0,0.0,1,2,0.0
Palo Alto,GR/RV/LI/pt. HL&WL,0,0,0,12,12,0.25,0,0,0.0,9,9,0.1667,0,0,0,0,0,0.0,8,8,0.1667,0,0,0,7,7,0.1667,0,0,0.0,8,8,0.1667,0,0,0.0,0,0,0.0,0,0,0.0
Palo Alto,Emmetsburg Ward 1,0,0,0,16,18,0.4167,0,0,0.0,5,6,0.0833,0,0,0,0,0,0.0,4,0,0.0,0,0,0,3,8,0.1667,0,0,0.0,1,0,0.0,3,0,0.0,0,0,0.0,0,0,0.0
Plymouth,Plymouth 03/Sb,0,0,0,4,5,0.0,0,0,0.0,2,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,5,7,0.225,2,0,0.0,0,0,0.0,0,0,0.0
Plymouth,Plymouth 02/Mrhg,0,0,0,4,4,0.225,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,4,4,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Plymouth,Plymouth 06/Wf,0,0,0,4,4,0.0,0,0,0.0,6,6,0.0,0,0,0,0,0,0.0,5,5,0.0,0,0,0,0,0,0.0,3,3,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.225
Plymouth,Plymouth 11/Le Mars 1,0,0,0,15,16,0.225,0,0,0.0,24,29,0.45,0,0,0,0,0,0.0,19,19,0.225,0,0,0,10,0,0.0,0,0,0.0,13,20,0.45,4,0,0.0,0,0,0.0,0,0,0.0
Plymouth,Plymouth 05/Rm,0,0,0,13,15,0.225,0,0,0.0,7,9,0.225,0,0,0,0,0,0.0,4,0,0.0,0,0,0,9,9,0.225,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Plymouth,Plymouth 10/Kl,0,0,0,8,8,0.225,0,0,0.0,8,11,0.225,0,0,0,0,0,0.0,2,0,0.0,0,0,0,7,7,0.225,0,0,0.0,0,0,0.0,1,0,0.0,0,0,0.0,2,2,0.0
Plymouth,Plymouth 08/Py,0,0,0,9,10,0.0,0,0,0.0,17,19,0.225,0,0,0,0,0,0.0,11,17,0.225,0,0,0,14,19,0.225,4,0,0.0,2,0,0.0,7,0,0.0,0,0,0.0,1,0,0.0
Plymouth,Plymouth 04/Bv,0,0,0,9,8,0.0,0,0,0.0,8,11,0.225,0,0,0,0,0,0.0,2,0,0.0,0,0,0,9,10,0.225,2,0,0.0,2,0,0.0,0,0,0.0,0,0,0.0,0,3,0.0
Plymouth,Plymouth 01/Ak,0,0,0,13,13,0.225,0,0,0.0,6,8,0.0,0,0,0,0,0,0.0,1,0,0.0,0,0,0,15,19,0.225,0,0,0.0,9,10,0.225,3,0,0.0,0,0,0.0,3,0,0.0
Plymouth,Plymouth 12/Le Mars 2,0,0,0,22,27,0.45,0,0,0.0,27,28,0.45,0,0,0,0,0,0.0,16,17,0.225,0,0,0,18,20,0.225,0,0,0.0,3,0,0.0,5,0,0.0,0,0,0.0,1,0,0.0
Plymouth,Plymouth 09/Ht,0,0,0,16,16,0.225,0,0,0.0,13,18,0.225,0,0,0,0,0,0.0,13,17,0.225,0,0,0,11,11,0.225,0,0,0.0,5,0,0.0,6,0,0.0,0,0,0.0,0,2,0.0
Plymouth,Plymouth 13/Le Mars 3,0,0,0,9,11,0.225,1,0,0.0,14,21,0.225,0,0,0,0,0,0.0,4,0,0.0,0,0,0,23,23,0.225,5,0,0.0,1,0,0.0,11,13,0.225,0,0,0.0,0,0,0.0
Plymouth,Plymouth 07/Mr,0,0,0,13,13,0.225,0,0,0.0,5,8,0.225,0,0,0,0,0,0.0,3,0,0.0,0,0,0,13,13,0.225,0,0,0.0,3,0,0.0,0,0,0.0,0,0,0.0,0,3,0.0
Pocahontas,Swan Lake-N Marshall,0,0,0,2,0,0.0,0,0,0.0,11,14,0.24,0,0,0,1,0,0.0,2,0,0.0,0,0,0,5,5,0.06,1,0,0.0,6,6,0.12,5,7,0.12,0,0,0.0,0,1,0.0
Pocahontas,Pocahontas #2,0,0,0,3,3,0.06,0,0,0.0,6,6,0.18,0,0,0,0,0,0.0,2,3,0.06,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,0.0,0,0,0.0,0,0,0.0
Pocahontas,Pocahontas #1,0,0,0,17,17,0.3,0,0,0.0,7,13,0.24,0,0,0,0,0,0.0,11,15,0.3,0,0,0,5,0,0.0,0,0,0.0,2,0,0.0,3,0,0.0,0,0,0.0,0,0,0.0
Pocahontas,DSM-Cummins-Pow-N Garf-N Sherm-N Roose,0,0,0,8,8,0.18,0,0,0.0,4,5,0.12,0,0,0,1,0,0.0,6,8,0.12,0,0,0,4,0,0.0,0,0,0.0,6,8,0.12,0,0,0.0,0,0,0.0,0,0,0.0
Pocahontas,Bellville-Lizard-S Lake-S Lincoln,0,0,0,1,0,0.0,0,0,0.0,3,7,0.12,0,0,0,0,0,0.0,6,7,0.06,0,0,0,0,0,0.0,1,0,0.0,2,0,0.0,1,0,0.0,0,0,0.0,1,1,0.0
Pocahontas,Grant-S Marshall-S Sherman,0,0,0,6,10,0.12,0,0,0.0,1,0,0.0,0,0,0,0,0,0.0,2,0,0.0,0,0,0,0,0,0.0,0,0,0.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Pocahontas,Cedar-Colfax-Dover,0,0,0,3,0,0.0,0,0,0.0,8,11,0.12,0,0,0,0,0,0.0,6,7,0.12,0,0,0,15,18,0.24,1,0,0.0,1,0,0.0,1,0,0.0,0,0,0.0,1,0,0.0
Polk,WDM-318,0,0,0,21,27,0.2798,0,0,0.0,21,25,0.2798,0,0,0,0,0,0.0,19,22,0.2798,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Polk,WDM-317,0,0,0,75,91,0.5596,0,0,0.0,85,93,0.8394,0,0,0,0,0,0.0,59,63,0.5596,0,0,0,25,0,0.0,11,0,0.0,57,77,0.5596,20,0,0.0,0,0,0.0,0,0,0.0
Polk,MADISON-01,0,0,0,3,0,0.0,0,0,0.0,4,4,0.0,0,0,0,0,0,0.0,3,8,0.2798,0,0,0,1,0,0.0,0,0,0.0,2,0,0.0,0,0,0.0,0,0,0.0,0,1,0.0
Polk,ELKHART-01,0,0,0,15,15,0.2798,1,0,0.0,26,27,0.2798,0,0,0,0,0,0.0,15,18,0.2798,0,0,0,14,14,0.0,2,0,0.0,15,17,0.2798,4,0,0.0,14,14,0.0,0,0,0.0
Polk,RUNNELLS-01,0,0,0,23,26,0.5596,0,0,0.0,20,24,0.2798,0,0,0,0,0,0.0,11,12,0.2798,0,0,0,0,0,0.0,9,0,0.0,15,17,0.2798,1,0,0.0,0,0,0.0,0,0,0.0
Polk,JOHNSTON-03,1,0,0,42,53,0.5596,0,0,0.0,75,78,0.5596,0,0,0,0,0,0.0,47,57,0.5596,0,0,0,17,0,0.0,12,0,0.0,41,58,0.5596,13,0,0.0,0,0,0.0,2,2,0.0
Polk,URBANDALE-10,4,0,0,56,58,0.5596,0,0,0.0,101,106,1.1192,0,0,0,0,0,0.0,45,50,0.5596,0,0,0,36,12,0.0,2,0,0.0,48,73,0.5596,9,0,0.0,0,0,0.0,0,0,0.0
Polk,JOHNSTON-04,0,0,0,58,62,0.5596,0,0,0.0,107,123,0.8394,0,0,0,0,0,0.0,74,80,0.5596,0,0,0,46,0,0.0,10,0,0.0,64,93,0.8394,14,0,0.0,0,0,0.0,0,0,0.0
Polk,DOUGLAS-01,1,0,0,7,0,0.0,0,0,0.0,21,31,0.2798,0,0,0,0,0,0.0,17,17,0.2798,0,0,0,6,0,0.0,0,0,0.0,18,23,0.2798,3,0,0.0,0,0,0.0,0,0,0.0
Polk,DES MOINES-72,0,0,0,3,3,0.2798,0,0,0.0,2,2,0.0,0,0,0,0,0,0.0,3,3,0.0,0,0,0,6,6,0.0,0,0,0.0,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Polk,CROCKER-01,0,0,0,28,31,0.2798,0,0,0.0,37,43,0.2798,0,0,0,0,0,0.0,40,50,0.5596,0,0,0,17,1,0.0,6,0,0.0,30,46,0.5596,15,2,0.0,0,0,0.0,3,2,0.0
Polk,GRANGER-01,0,0,0,2,2,0.0,0,0,0.0,9,9,0.2798,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,8,8,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Polk,URBANDALE-11,0,0,0,50,61,0.5596,1,0,0.0,58,65,0.8394,0,0,0,0,0,0.0,59,65,0.5596,0,0,0,25,0,0.0,12,0,0.0,37,53,0.5596,16,0,0.0,2,0,0.0,0,0,0.0
Polk,DES MOINES-61,2,0,0,67,75,0.5596,6,0,0.0,89,104,0.8394,0,0,0,0,0,0.0,109,121,0.8394,0,0,0,58,0,0.0,9,0,0.0,78,83,0.5596,16,0,0.0,0,0,0.0,4,0,0.0
Polk,WDM-313,1,0,0,26,32,0.2798,0,0,0.0,36,41,0.2798,0,0,0,0,0,0.0,22,26,0.2798,0,0,0,23,0,0.0,0,0,0.0,28,34,0.2798,4,0,0.0,0,0,0.0,8,0,0.0
Polk,CLAY-01,0,0,0,14,18,0.2798,0,0,0.0,16,24,0.2798,0,0,0,0,0,0.0,17,22,0.2798,0,0,0,12,0,0.0,0,0,0.0,13,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Polk,URBANDALE-04,0,0,0,48,52,0.5596,0,0,0.0,72,83,0.8394,0,0,0,0,0,0.0,45,50,0.5596,0,0,0,26,0,0.0,7,0,0.0,44,61,0.5596,6,0,0.0,0,0,0.0,0,0,0.0
Polk,ALLEMAN-01,0,0,0,5,0,0.0,0,0,0.0,8,8,0.0,0,0,0,0,0,0.0,11,12,0.2798,0,0,0,6,4,0.0,6,12,0.2798,7,6,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Polk,WDM-316,0,0,0,61,70,0.5596,4,0,0.0,91,103,0.8394,0,0,0,0,0,0.0,64,81,0.8394,0,0,0,47,0,0.0,14,0,0.0,63,94,0.8394,21,0,0.0,0,0,0.0,3,0,0.0
Polk,FRANKLIN-01,0,0,0,26,28,0.2798,0,0,0.0,22,24,0.2798,0,0,0,1,0,0.0,27,30,0.2798,0,0,0,4,0,0.0,6,0,0.0,17,19,0.2798,0,0,0.0,0,0,0.0,1,0,0.0
Polk,DES MOINES-37,0,0,0,0,0,0.0,0,0,0.0,17,17,0.2798,0,0,0,0,0,0.0,0,0,0.0,0,0,0,56,60,1.1192,3,0,0.0,18,25,0.5596,7,0,0.0,0,0,0.0,2,0,0.0
Polk,WDM-113,0,0,0,15,0,0.0,1,0,0.0,56,59,0.5596,0,0,0,1,0,0.0,10,0,0.0,0,0,0,89,94,1.1192,1,0,0.0,38,51,0.5596,9,0,0.0,0,0,0.0,0,17,0.0
Polk,DES MOINES-41,1,0,0,71,0,0.0,0,0,0.0,111,142,1.1192,0,0,0,0,0,0.0,104,132,0.8394,0,0,0,140,156,1.1192,16,0,0.0,204,225,1.6788,28,0,0.0,0,0,0.0,2,0,0.0
Polk,DES MOINES-69,0,0,0,28,33,0.5596,0,0,0.0,33,50,0.5596,0,0,0,0,0,0.0,12,0,0.0,0,0,0,52,74,1.1192,0,0,0.0,22,0,0.0,6,0,0.0,0,0,0.0,2,0,0.0
Polk,DES MOINES-15,3,0,0,59,0,0.0,0,0,0.0,130,151,1.1192,0,0,0,0,0,0.0,73,97,0.8394,0,0,0,124,140,1.1192,6,0,0.0,157,180,1.399,54,0,0.0,0,0,0.0,4,0,0.0
Polk,DES MOINES-79,0,0,0,11,15,0.2798,0,0,0.0,16,18,0.5596,0,0,0,0,0,0.0,5,0,0.0,0,0,0,49,51,1.1192,4,0,0.0,12,16,0.2798,13,0,0.0,0,0,0.0,0,0,0.0
Polk,DES MOINES-59,0,0,0,44,0,0.0,5,0,0.0,107,164,1.1192,0,0,0,2,0,0.0,54,0,0.0,0,0,0,143,159,1.1192,1,0,0.0,119,153,0.8394,38,0,0.0,1,0,0.0,2,0,0.0
Polk,ANKENY-12,1,0,0,66,80,0.8394,0,0,0.0,148,194,1.6788,0,0,0,0,0,0.0,63,0,0.0,0,0,0,107,120,1.1192,5,0,0.0,91,111,1.1192,37,0,0.0,0,0,0.0,1,0,0.0
Polk,DES MOINES-20,0,0,0,29,32,0.5596,0,0,0.0,15,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,95,99,1.1192,0,0,0.0,33,39,0.5596,1,0,0.0,0,0,0.0,6,0,0.0
Polk,DES MOINES-28,0,0,0,29,35,0.8394,0,0,0.0,19,22,0.2798,0,0,0,0,0,0.0,8,0,0.0,0,0,0,50,51,1.1192,6,0,0.0,16,23,0.5596,5,0,0.0,0,0,0.0,0,0,0.0
Polk,DES MOINES-73,0,0,0,31,0,0.0,0,0,0.0,66,66,0.8394,0,0,0,0,0,0.0,23,0,0.0,0,0,0,92,92,1.1192,5,0,0.0,34,45,0.5596,10,0,0.0,0,0,0.0,5,0,0.0
Polk,ANKENY-01,1,0,0,69,86,1.1192,1,0,0.0,117,150,1.6788,0,0,0,3,3,0.0,46,0,0.0,0,0,0,93,105,1.1192,0,0,0.0,94,106,1.399,32,0,0.0,0,0,0.0,3,0,0.0
Polk,DES MOINES-80,0,0,0,0,48,0.5596,0,0,0.0,0,66,1.1192,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,101,1.1192,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Polk,DES MOINES-07,0,0,0,0,0,0.0,0,0,0.0,47,53,0.8394,0,0,0,0,0,0.0,0,0,0.0,0,0,0,91,96,1.1192,0,0,0.0,41,49,0.5596,0,0,0.0,0,0,0.0,0,0,0.0
Polk,DES MOINES-76,0,0,0,18,18,0.2798,0,0,0.0,19,20,0.2798,0,0,0,0,0,0.0,4,0,0.0,0,0,0,47,50,1.1192,6,0,0.0,10,16,0.2798,1,0,0.0,0,0,0.0,2,0,0.0
Polk,DES MOINES-16,0,0,0,62,0,0.0,0,0,0.0,107,119,1.1192,0,0,0,2,0,0.0,88,123,1.1192,0,0,0,136,151,1.1192,0,0,0.0,97,108,0.8394,23,0,0.0,0,0,0.0,4,0,0.0
Polk,DES MOINES-81,0,0,0,27,29,0.5596,0,0,0.0,24,36,0.5596,0,0,0,0,0,0.0,5,0,0.0,0,0,0,41,46,0.8394,7,0,0.0,7,0,0.0,2,0,0.0,0,0,0.0,3,0,0.0
Polk,ALTOONA-02,0,0,0,32,32,0.2798,0,0,0.0,39,42,0.5596,0,0,0,0,0,0.0,29,31,0.2798,0,0,0,59,61,0.8394,0,0,0.0,34,35,0.5596,7,0,0.0,0,0,0.0,0,0,0.0
Polk,DES MOINES-21,0,0,0,32,34,0.5596,0,0,0.0,30,35,0.5596,0,0,0,0,0,0.0,1,0,0.0,0,0,0,60,65,0.8394,5,0,0.0,40,44,0.5596,12,0,0.0,0,0,0.0,2,0,0.0
Polk,DES MOINES-75,1,0,0,28,31,0.5596,0,0,0.0,17,18,0.2798,0,0,0,0,0,0.0,0,0,0.0,0,0,0,49,50,0.8394,3,0,0.0,16,20,0.2798,4,0,0.0,0,0,0.0,2,1,0.0
Polk,DES MOINES-62,0,0,0,131,138,0.8394,0,0,0.0,172,194,1.1192,0,0,0,0,0,0.0,140,149,0.8394,0,0,0,129,134,0.8394,0,0,0.0,212,226,1.399,0,0,0.0,0,0,0.0,0,0,0.0
Polk,DES MOINES-31,0,0,0,18,24,0.5596,0,0,0.0,14,19,0.2798,0,0,0,0,1,0.0,6,0,0.0,0,0,0,45,47,0.8394,5,0,0.0,18,19,0.2798,5,2,0.0,1,0,0.0,2,2,0.0
Polk,DES MOINES-06,0,0,0,2,0,0.0,0,0,0.0,17,20,0.2798,0,0,0,0,0,0.0,6,0,0.0,0,0,0,35,43,0.8394,9,0,0.0,15,19,0.2798,8,0,0.0,0,0,0.0,0,0,0.0
Polk,DES MOINES-30,1,0,0,11,12,0.2798,0,0,0.0,13,13,0.2798,0,0,0,1,0,0.0,0,0,0.0,0,0,0,35,37,0.8394,0,0,0.0,12,12,0.2798,2,0,0.0,0,0,0.0,0,1,0.0
Polk,ANKENY-05,1,0,0,39,39,0.2798,0,0,0.0,61,68,0.8394,0,0,0,1,0,0.0,38,39,0.2798,0,0,0,62,67,0.8394,8,0,0.0,43,43,0.5596,5,0,0.0,0,0,0.0,2,0,0.0
Polk,DES MOINES-71,0,0,0,38,42,0.5596,0,0,0.0,39,47,0.8394,0,0,0,0,0,0.0,12,0,0.0,0,0,0,58,62,0.8394,7,0,0.0,20,28,0.2798,13,0,0.0,0,0,0.0,0,0,0.0
Polk,ANKENY-09,0,0,0,24,0,0.0,0,0,0.0,63,75,0.8394,0,0,0,0,0,0.0,43,51,0.5596,0,0,0,77,80,0.8394,1,0,0.0,57,71,0.5596,16,0,0.0,0,0,0.0,2,0,0.0
Polk,ANKENY-14,0,0,0,36,0,0.0,0,0,0.0,92,149,1.1192,0,0,0,0,0,0.0,19,0,0.0,0,0,0,75,83,0.8394,5,0,0.0,83,100,0.8394,0,0,0.0,0,0,0.0,1,0,0.0
Polk,DES MOINES-70,0,0,0,15,19,0.2798,0,0,0.0,13,0,0.0,0,0,0,0,0,0.0,7,0,0.0,0,0,0,42,42,0.8394,0,0,0.0,19,21,0.5596,11,0,0.0,0,0,0.0,0,0,0.0
Polk,DES MOINES-40,1,0,0,21,0,0.0,0,0,0.0,46,66,0.2798,0,0,0,0,0,0.0,24,0,0.0,0,0,0,110,118,0.8394,6,0,0.0,96,112,0.8394,23,0,0.0,0,0,0.0,0,31,0.0
